Datetime,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
2024-12-31 14:30:00+00:00,679746.0625,679746.0625,677595.4375,678862.9375,2.0,679746.0625,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:32:00+00:00,679563.5,679750.0,679000.0,679000.0,4.0,679650.2171875001,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:34:00+00:00,680320.0,680320.0,679549.0,679850.0,13.0,679896.1574208994,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:36:00+00:00,681164.6875,681164.6875,680162.5,680162.5,7.0,680262.3624415525,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:38:00+00:00,680255.5,680432.5625,680255.5,680432.5625,6.0,680260.7024753389,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:40:00+00:00,679501.875,679924.5625,679501.875,679924.5625,3.0,680100.6245393108,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:42:00+00:00,679820.375,679820.375,679494.25,679525.0,10.0,680047.6362881105,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:44:00+00:00,679000.0,679627.75,679000.0,679627.75,4.0,679866.5470915583,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:46:00+00:00,679788.5625,679791.5625,679420.125,679420.125,8.0,679854.0379817463,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:48:00+00:00,679690.0,679800.0,679677.625,679677.625,3.0,679829.3352830572,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:50:00+00:00,678967.5,679000.0,678716.75,679000.0,10.0,679706.3575718432,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:52:00+00:00,678955.6875,679010.25,678902.8125,678902.8125,3.0,679604.0951731512,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:54:00+00:00,679356.5,679650.0,678551.75,678780.875,8.0,679571.6938709015,686518.7727609439,689245.6124353756,39.442325681913644,0.0
2024-12-31 14:58:00+00:00,680146.9375,680146.9375,679709.0625,679709.0625,3.0,679644.3829540701,686518.7727609439,689245.6124353756,39.442325681913644,811.8883928571429
2024-12-31 15:00:00+00:00,680962.0,680962.0,679929.375,680282.625,7.0,679805.8543555755,686518.7727609439,689245.6124353756,39.442325681913644,827.6552933673469
2024-12-31 15:02:00+00:00,680832.0,681039.8125,680832.0,681039.8125,5.0,679928.2635159722,686518.7727609439,689245.6124353756,39.442325681913644,783.380808126822
2024-12-31 15:04:00+00:00,680876.0625,680876.0625,680772.125,680772.125,4.0,680038.6711441546,686518.7727609439,689245.6124353756,39.442325681913644,734.8491432606204
2024-12-31 15:06:00+00:00,680488.375,680837.5,680488.375,680837.5,3.0,680089.9664041278,686518.7727609439,689245.6124353756,39.442325681913644,710.0518830277189
2024-12-31 15:08:00+00:00,680253.25,680253.25,680233.3125,680233.3125,2.0,680108.2471105487,686518.7727609439,689245.6124353756,39.442325681913644,677.5526413828818
2024-12-31 15:10:00+00:00,680081.875,680097.4375,680081.875,680097.4375,2.0,680105.343124679,678685.878997528,681291.196002472,39.442325681913644,641.3970955698188
2024-12-31 15:14:00+00:00,679891.25,680173.6875,679891.25,680173.6875,5.0,680082.1136909487,678697.0118556966,681294.5818943034,39.442325681913644,615.757124457689
2024-12-31 15:16:00+00:00,680485.3125,680485.3125,679699.6875,680040.0,4.0,680125.2887328719,678742.3129021748,681341.4620978251,39.442325681913644,627.8905441392826
2024-12-31 15:18:00+00:00,680815.0,680855.0,680566.5,680566.5,6.0,680198.279451574,678728.5361733761,681404.7388266238,39.442325681913644,609.4474695579053
2024-12-31 15:20:00+00:00,680563.375,680720.0,680351.8125,680705.875,7.0,680236.5118839979,678773.5967123911,681299.5470376089,39.442325681913644,599.0003288751977
2024-12-31 15:22:00+00:00,679881.125,680546.125,679881.125,680546.125,5.0,680199.6456573278,678757.3169151405,681278.3893348596,39.442325681913644,604.9467339555407
2024-12-31 15:24:00+00:00,679660.0,679802.625,679660.0,679802.625,7.0,680144.1369381498,678776.3328713875,681275.1858786126,89.0687069867272,577.5308958158593
2024-12-31 15:26:00+00:00,679728.25,679864.75,679541.75,679662.5,6.0,680101.6818655451,678768.0579430137,681274.2483069862,47.74058392480947,559.3501175432979
