Datetime,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
2023-01-30 19:30:00+00:00,466115.0,467255.0,465515.0,466785.09375,0.0,466115.0,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-30 20:30:00+00:00,465140.0,467380.0,464932.25,465710.0,166.0,465603.12500000006,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 14:30:00+00:00,465200.0,467724.46875,463085.0,467724.46875,0.0,465455.0999167361,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 15:30:00+00:00,466352.75,466420.0,464480.0625,465034.53125,265.0,465714.2376168953,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 16:30:00+00:00,467822.3125,468160.0,465651.0,466039.375,213.0,466224.16299179045,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 17:30:00+00:00,469517.75,469765.0,467606.90625,467947.0,218.0,466918.9594080222,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 18:30:00+00:00,469287.75,470687.75,468385.46875,469461.125,220.0,467366.83907710976,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 19:30:00+00:00,469212.0625,470215.0,468822.25,469287.75,154.0,467685.7952176166,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-01-31 20:30:00+00:00,471957.5,472582.75,469035.0,469470.0,130.0,468370.9975523289,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-02-01 14:30:00+00:00,470577.75,473277.75,468447.25,469922.5,563.0,468703.3153498042,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-02-01 15:30:00+00:00,469884.3125,470502.75,468705.0,470502.75,229.0,468871.8351694688,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-02-01 16:30:00+00:00,467526.15625,470214.6875,467075.0,469674.875,242.0,468688.51581342175,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-02-01 17:30:00+00:00,466847.21875,468135.90625,466568.09375,467726.53125,245.0,468447.5562586603,577241.9471559491,590777.346110238,546.4040932493517,0.0
2023-02-01 18:30:00+00:00,466555.0,468107.0,465382.0,467049.5,268.0,468208.40857874136,577241.9471559491,590777.346110238,546.4040932493517,2629.484375
2023-02-01 19:30:00+00:00,470795.1875,471782.75,464527.5,466369.875,298.0,468525.4132950135,577241.9471559491,590777.346110238,546.4040932493517,2959.8962053571427
2023-02-01 20:30:00+00:00,470606.0,473690.0,469437.25,471227.5,0.0,468773.6069827945,577241.9471559491,590777.346110238,546.4040932493517,3052.2429049744896
2023-02-02 14:30:00+00:00,469655.0,474898.0,467055.0,473851.5,563.0,468876.2790832779,577241.9471559491,590777.346110238,546.4040932493517,3394.439840333455
2023-02-02 15:30:00+00:00,472804.21875,473573.0,469645.0,469687.5,343.0,469324.31768411415,577241.9471559491,590777.346110238,546.4040932493517,3432.5512803096367
