Datetime,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
2023-01-30 19:30:00+00:00,147.53500366210938,148.15499877929688,147.35499572753906,147.6999969482422,0.0,147.53500366210938,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-30 20:30:00+00:00,147.02999877929688,147.98500061035156,146.9550018310547,147.5399932861328,3176886.0,147.2698760986328,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 14:30:00+00:00,148.35499572753906,149.85000610351562,147.52000427246094,147.9499969482422,5145287.25,147.6683255210705,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 15:30:00+00:00,147.97999572753906,148.48500061035156,147.63499450683594,148.36000061035156,3126460.0,147.7582998908369,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 16:30:00+00:00,147.80499267578125,148.35000610351562,147.52059936523438,147.97000122070312,2774818.0,147.76959447816796,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 17:30:00+00:00,147.66000366210938,148.33999633789062,147.52999877929688,147.8000030517578,4024406.0,147.74647582180347,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 18:30:00+00:00,148.85000610351562,149.09500122070312,147.6300048828125,147.6699981689453,2892895.0,147.95512608370302,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 19:30:00+00:00,148.25860595703125,149.25,148.2100067138672,148.85000610351562,2632822.0,148.00758410473043,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-01-31 20:30:00+00:00,148.97999572753906,149.02000427246094,148.24000549316406,148.25,2497553.0,148.16356368388995,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-02-01 14:30:00+00:00,149.3553924560547,149.6199951171875,147.05999755859375,148.25,5145287.25,148.3430427699793,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-02-01 15:30:00+00:00,148.69000244140625,149.97999572753906,148.13499450683594,149.36000061035156,4299095.0,148.39255142565221,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-02-01 16:30:00+00:00,149.24000549316406,149.35519409179688,148.47000122070312,148.66000366210938,2260008.0,148.5079985294807,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-02-01 17:30:00+00:00,149.61500549316406,149.61500549316406,148.80999755859375,149.22999572753906,2617359.0,148.65286592235609,394.04031549129184,413.5813459756513,1.0395676863246877,0.0
2023-02-01 18:30:00+00:00,149.77139282226562,150.73989868164062,148.49000549316406,149.6195068359375,4278962.0,148.7942055056928,394.04031549129184,413.5813459756513,1.0395676863246877,1.3406786237444197
2023-02-01 19:30:00+00:00,152.32000732421875,153.27999877929688,148.33999633789062,149.77999877929688,5145287.25,149.22628564827022,394.04031549129184,413.5813459756513,1.0395676863246877,1.5977731821488361
2023-02-01 20:30:00+00:00,153.10989379882812,153.5800018310547,152.22000122070312,152.32000732421875,5145287.25,149.68956219736725,394.04031549129184,413.5813459756513,1.0395676863246877,1.5807894270204594
2023-02-02 14:30:00+00:00,188.46499633789062,189.14999389648438,180.16000366210938,184.0,5145287.25,154.20645215752432,394.04031549129184,413.5813459756513,1.0395676863246877,4.042168760637302
2023-02-02 15:30:00+00:00,190.1199951171875,193.0,188.10000610351562,188.47999572753906,5145287.25,158.3029136370735,394.04031549129184,413.5813459756513,1.0395676863246877,4.103441984626378
2023-02-02 16:30:00+00:00,191.42999267578125,191.5,188.25,190.12489318847656,5145287.25,162.01171489941714,394.04031549129184,413.5813459756513,1.0395676863246877,4.042481842867351
2023-02-02 17:30:00+00:00,195.72999572753906,195.75,191.14999389648438,191.42999267578125,5145287.25,165.7246301357496,123.3897323545158,191.64029541648028,1.0395676863246877,4.082305004342227
2023-02-02 18:30:00+00:00,192.1300048828125,197.16000366210938,191.8300018310547,195.73989868164062,5145287.25,168.58965395998197,122.80742379097927,196.68210410208712,1.0395676863246877,4.17142620625026
2023-02-02 19:30:00+00:00,188.8800048828125,192.35000610351562,186.22000122070312,192.1199951171875,5145287.25,170.76237057536872,123.31075039579582,200.36377810762212,1.0395676863246877,4.3113246831475625
2023-02-02 20:30:00+00:00,188.80999755859375,189.00999450683594,186.63999938964844,188.89500427246094,5145287.25,172.67231365902762,124.14757858749796,203.5724500990255,1.0395676863246877,4.172658285578986
2023-02-03 14:30:00+00:00,189.02999877929688,196.77000427246094,182.88999938964844,183.46499633789062,5145287.25,174.3852737147434,125.45887249410791,206.36615649759133,1.0395676863246877,4.86604018538138
2023-02-03 15:30:00+00:00,192.6300048828125,193.0800018310547,188.1699981689453,189.03990173339844,5145287.25,176.2778995404622,127.00048184430192,209.30704836810042,1.0395676863246877,4.8691804337190945
2023-02-03 16:30:00+00:00,194.05999755859375,194.72000122070312,192.11000061035156,192.66000366210938,5145287.25,178.10699141191853,128.97327259613473,211.97425700591606,11.950012673330491,4.707810446335699
2023-02-03 17:30:00+00:00,189.91799926757812,194.80999755859375,189.50999450683594,194.05999755859375,5145287.25,179.31269697765987,131.4476888615607,213.60664005689634,11.568021256197397,4.750109918151565
