Datetime,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
2024-12-31 14:30:00+00:00,220.6199951171875,220.75,220.0,220.72000122070312,27575.75,220.6199951171875,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:32:00+00:00,221.0,221.0,220.4832000732422,220.6175994873047,8387.0,220.81949768066409,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:34:00+00:00,220.75,221.04930114746094,220.6300048828125,220.75999450683594,12682.0,220.7939785489631,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:36:00+00:00,220.57000732421875,220.7550048828125,220.44740295410156,220.7550048828125,7413.0,220.72932151927617,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:38:00+00:00,220.05999755859375,220.57000732421875,220.05999755859375,220.57000732421875,4148.0,220.56741774901036,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:40:00+00:00,220.3000030517578,220.3000030517578,219.9600067138672,220.125,8338.0,220.51100546269896,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:42:00+00:00,220.33999633789062,220.44000244140625,220.26010131835938,220.35000610351562,7913.0,220.47867186998315,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:44:00+00:00,220.3800048828125,220.49000549316406,220.30999755859375,220.30999755859375,5358.0,220.4616167854698,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:46:00+00:00,220.33999633789062,220.49000549316406,220.22999572753906,220.38499450683594,8138.0,220.4421082709831,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:48:00+00:00,220.1199951171875,220.31500244140625,220.1199951171875,220.31500244140625,5655.0,220.39360082107856,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:50:00+00:00,219.5500030517578,220.00999450683594,219.52999877929688,220.00999450683594,6846.0,220.27322547222036,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:52:00+00:00,219.78500366210938,219.78500366210938,219.51499938964844,219.5500030517578,6531.0,220.2067159159341,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:54:00+00:00,219.9199981689453,219.94000244140625,219.6199951171875,219.75,6832.0,220.1691948759949,222.0704263595169,223.4611497254644,0.012938509764538253,0.0
2024-12-31 14:56:00+00:00,220.03680419921875,220.11000061035156,219.9801025390625,219.9949951171875,3593.0,220.15246569130142,222.0704263595169,223.4611497254644,0.012938509764538253,0.3609739031110491
2024-12-31 14:58:00+00:00,220.0605010986328,220.19000244140625,219.98179626464844,220.11500549316406,7287.0,220.14119560966958,222.0704263595169,223.4611497254644,0.012938509764538253,0.35006192265724645
2024-12-31 15:00:00+00:00,220.20179748535156,220.24000549316406,220.06149291992188,220.06149291992188,4850.0,220.14842482197585,222.0704263595169,223.4611497254644,0.012938509764538253,0.33787924207681813
2024-12-31 15:02:00+00:00,219.75,220.2449951171875,219.75,220.2449951171875,8286.0,220.10201293470362,222.0704263595169,223.4611497254644,0.012938509764538253,0.34910180458472395
2024-12-31 15:04:00+00:00,219.69000244140625,219.7899932861328,219.61000061035156,219.69000244140625,7450.0,220.0550171504988,222.0704263595169,223.4611497254644,0.012938509764538253,0.33702258109876154
2024-12-31 15:06:00+00:00,219.1999969482422,219.66000366210938,219.1999969482422,219.66000366210938,9399.0,219.9592918376285,222.0704263595169,223.4611497254644,0.012938509764538253,0.3479499319605687
2024-12-31 15:08:00+00:00,219.0050048828125,219.41000366210938,218.9499969482422,219.1699981689453,20610.0,219.85420977272636,219.11401641148205,221.0538943551195,0.012938509764538253,0.3559539878110415
2024-12-31 15:10:00+00:00,219.1300048828125,219.21499633789062,219.02999877929688,219.08999633789062,4744.0,219.77563242689797,218.98812463624125,221.0307871069228,0.012938509764538253,0.34552809261583317
2024-12-31 15:12:00+00:00,219.23500061035156,219.35989379882812,219.07000732421875,219.23989868164062,8075.0,219.7177408835193,218.95389730599962,220.8885144981996,0.012938509764538253,0.3415536913296576
2024-12-31 15:14:00+00:00,219.1999969482422,219.30999755859375,219.1999969482422,219.22000122070312,4018.0,219.66294911232364,218.90652414215577,220.78088735686765,0.012938509764538253,0.3250141855455079
2024-12-31 15:16:00+00:00,219.5500030517578,219.61500549316406,219.19000244140625,219.19000244140625,7582.0,219.65112151637857,218.90972493731527,220.67568613446207,0.012938509764538253,0.3321562474178154
