Datetime,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
2024-12-31 14:30:00+00:00,592.2050170898438,593.5838012695312,591.5,592.2650146484375,140657.375,592.2050170898438,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:32:00+00:00,593.5750122070312,593.9600219726562,592.0999755859375,592.1199951171875,53257.0,592.9242645263672,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:34:00+00:00,591.75,593.969970703125,591.7249755859375,593.3200073242188,56439.0,592.4930816320059,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:36:00+00:00,590.6950073242188,592.0250244140625,590.3499755859375,591.719970703125,33594.0,591.974005379998,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:38:00+00:00,590.02001953125,590.909912109375,589.6500244140625,590.5250244140625,67882.0,591.5013528312445,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:40:00+00:00,589.9099731445312,590.909912109375,589.6199951171875,589.8699951171875,49440.0,591.1656444074391,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:42:00+00:00,590.2849731445312,590.8950805664062,589.260009765625,590.0822143554688,34103.0,590.9991312698313,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:44:00+00:00,591.1400146484375,591.510009765625,590.1226196289062,590.1226196289062,33912.0,591.0234836697327,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:46:00+00:00,591.780029296875,591.7899169921875,591.1787719726562,591.4099731445312,43950.0,591.1448372876541,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:48:00+00:00,592.1174926757812,592.5341796875,591.8577880859375,591.8800048828125,35342.0,591.2913107612084,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:50:00+00:00,591.8099975585938,592.0999755859375,591.1099853515625,592.0,20928.0,591.3653236456114,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:52:00+00:00,591.6849975585938,592.1417846679688,591.360107421875,591.8739013671875,12515.0,591.4088722328896,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:54:00+00:00,592.4000244140625,592.5999755859375,591.4635009765625,591.5709838867188,18536.0,591.5385784019923,614.1149735258545,626.753155430239,0.05343490067957646,0.0
2024-12-31 14:56:00+00:00,592.9450073242188,593.1199951171875,591.9478149414062,592.377685546875,20088.0,591.7162979345992,614.1149735258545,626.753155430239,0.05343490067957646,1.3527178083147322
2024-12-31 14:58:00+00:00,592.7349853515625,593.25,592.72998046875,593.1500244140625,17292.0,591.841136092561,614.1149735258545,626.753155430239,0.05343490067957646,1.2932393599529655
2024-12-31 15:00:00+00:00,592.7000122070312,593.0999755859375,592.510009765625,592.5900268554688,22545.0,591.9435916305524,614.1149735258545,626.753155430239,0.05343490067957646,1.2430055356929322
2024-12-31 15:02:00+00:00,593.3200073242188,593.8599853515625,593.0,593.0,27841.0,592.1039281520002,614.1149735258545,626.753155430239,0.05343490067957646,1.2370746506099548
2024-12-31 15:04:00+00:00,592.610107421875,593.3200073242188,592.2800903320312,593.3200073242188,21065.0,592.161665253659,614.1149735258545,626.753155430239,0.05343490067957646,1.2229919607226365
2024-12-31 15:06:00+00:00,590.969970703125,592.8099975585938,590.969970703125,592.5499877929688,25911.0,592.0282469631967,614.1149735258545,626.753155430239,0.05343490067957646,1.2670658817759304
2024-12-31 15:08:00+00:00,590.6799926757812,591.1900024414062,590.2869873046875,591.0,20550.0,591.8797828729985,589.6515791453919,593.8816850147643,0.05343490067957646,1.241062257128989
2024-12-31 15:10:00+00:00,590.5,591.8599853515625,590.5,590.6099853515625,17882.0,591.7300743064178,589.5072576859367,593.8555047652352,0.05343490067957646,1.24955676387424
2024-12-31 15:12:00+00:00,590.614990234375,591.0,590.110107421875,590.3900146484375,21489.0,591.6106696839894,589.4963562794442,593.5704039744621,0.05343490067957646,1.2238664648921513
2024-12-31 15:14:00+00:00,591.2899780273438,591.5850219726562,590.481689453125,590.5399780273438,11550.0,591.5767315484014,589.4732697932261,593.5474882634146,0.05343490067957646,1.2152568973663729
2024-12-31 15:16:00+00:00,591.4340209960938,592.1298828125,590.97998046875,591.2899780273438,24405.0,591.5617870453232,589.5441940374573,593.5504653863708,0.05343490067957646,1.2105887149652033
2024-12-31 15:18:00+00:00,592.3250122070312,592.3250122070312,591.5,591.5,12277.0,591.6409605688232,589.7615676800425,593.5635910113637,0.05343490067957646,1.1877603218203672
2024-12-31 15:20:00+00:00,591.9199829101562,592.5,591.9199829101562,592.219970703125,17858.0,591.6696612033584,590.0390236921725,593.4871359757964,-0.08747559793789605,1.1443500909648943
2024-12-31 15:22:00+00:00,592.8800048828125,592.8800048828125,592.0,592.0,35841.0,591.7932169683372,590.2443253945972,593.5413374471997,0.01641848406666213,1.1311837967999911
2024-12-31 15:24:00+00:00,593.4199829101562,593.4199829101562,592.760009765625,592.8300170898438,26742.0,591.9581534448356,590.2693945742825,593.7442650936863,0.14070504640449144,1.0975258930665095
2024-12-31 15:26:00+00:00,592.969970703125,593.594970703125,592.8499755859375,593.5,22552.0,592.0601136078493,590.2831381744683,593.8495156341254,0.2005786722177163,1.072345123360866
2024-12-31 15:28:00+00:00,590.6173095703125,593.419921875,590.60009765625,593.0349731445312,73286.0,591.9155229562144,590.1001109352954,593.8825245627514,0.05752573971358288,1.1971650587458043
2024-12-31 15:30:00+00:00,591.9169921875,591.9169921875,590.5700073242188,590.760009765625,19762.0,591.9156694661033,590.1069378200906,593.886397140847,0.048470052772586314,1.207866473355479
2024-12-31 15:32:00+00:00,591.0750122070312,592.0599975585938,590.9299926757812,591.8491821289062,24171.0,591.8322141191672,590.0380034303597,593.8943329954215,-0.026343718090515722,1.2023049311738376
2024-12-31 15:34:00+00:00,590.666015625,591.169921875,590.4500122070312,590.8599853515625,30452.0,591.7169063781748,589.8824237895734,593.8765117573015,-0.11728479048906593,1.1678481266591885
2024-12-31 15:36:00+00:00,590.927001953125,591.219970703125,590.240478515625,590.8250122070312,20088.0,591.6390876798463,589.8032638478147,593.753871161951,-0.16637891744107947,1.1543941310049608
2024-12-31 15:38:00+00:00,591.030029296875,591.2498779296875,590.739990234375,591.0,18810.0,591.5792813939146,589.7434810789739,593.6431583253229,-0.1947282154953882,1.108357957026928
2024-12-31 15:40:00+00:00,590.0999755859375,591.1500244140625,590.0999755859375,591.0,20774.0,591.4344496563111,589.5535089531197,593.5731267890678,-0.28891239785787093,1.1041930192482188
2024-12-31 15:42:00+00:00,590.1199951171875,590.47119140625,589.989990234375,590.1649780273438,30649.0,591.3061000383428,589.4703465799089,593.3362879415754,-0.35781397530297454,1.059693601578703
2024-12-31 15:44:00+00:00,590.6749877929688,590.8800048828125,590.1500244140625,590.2899780273438,16166.0,591.2446231801465,589.4320605358179,593.1810620227758,-0.3634461205289199,1.0382876132962957
