Date,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
1986-03-12,0.05110107362270355,0.05172376578209838,0.05110107362270355,0.05110107362270355,90781775.0,0.05110107362270355,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-13,0.052347276359796524,0.05296996866297422,0.052347276359796524,0.052347276359796524,90781775.0,0.05175533005967736,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-14,0.05421696975827217,0.054839662105397695,0.054216969758272164,0.054216969758272164,57866400.0,0.05265922939946113,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-17,0.052969977259635925,0.0535934759952359,0.052969977259635925,0.0535934759952359,28285200.0,0.052748937502113215,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-18,0.051723774522542953,0.05234727311834507,0.051723774522542953,0.05234727311834507,32335200.0,0.05250095930130276,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-19,0.05047757923603058,0.051723769987180646,0.05047757923603058,0.051723769987180646,22712400.0,0.052074118530276645,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-20,0.05047757923603058,0.05110107777716166,0.05047757923603058,0.05047757923603058,17787600.0,0.051772252466972486,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-21,0.04860788956284523,0.04985408030422982,0.04860788956284523,0.04985408030422982,16232400.0,0.05122527643873498,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-24,0.04860788956284523,0.04923138809909042,0.04860788956284523,0.04860788956284523,20736000.0,0.050805434785444414,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-25,0.04860788956284523,0.04923138809909042,0.04860788956284523,0.04860788956284523,21675600.0,0.050474503516285914,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-26,0.04923141002655029,0.050477601322983165,0.04923141002655029,0.04923141002655029,23328000.0,0.05029712299451099,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-27,0.05110107362270355,0.05234726427253976,0.05110107362270355,0.05110107362270355,21513600.0,0.050406643705076935,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-03-31,0.051723774522542953,0.05234727311834507,0.051723774522542953,0.051723774522542953,9882000.0,0.05057900875232761,12.51363535300488,15.009949700332424,0.00892177048051307,0.0
1986-04-01,0.04923141002655029,0.04985410250903427,0.04923141002655029,0.04985410250903427,20314800.0,0.050408723136110584,12.51363535300488,15.009949700332424,0.00892177048051307,0.0015134056251483318
1986-04-02,0.04860788956284523,0.04985408030422982,0.04860788956284523,0.04923138809909042,12960000.0,0.05018803449076293,12.51363535300488,15.009949700332424,0.00892177048051307,0.0014943188477366358
1986-04-03,0.05047757923603058,0.051723769987180646,0.05047757923603058,0.05047757923603058,11955600.0,0.050222574352972636,12.51363535300488,15.009949700332424,0.00892177048051307,0.0016101446746365487
1986-04-04,0.0498540885746479,0.051101085854005746,0.0498540885746479,0.050477587214326824,10659600.0,0.050179650018288356,12.51363535300488,15.009949700332424,0.00892177048051307,0.0015842055749737839
1986-04-07,0.05047757923603058,0.05110107777716166,0.05047757923603058,0.05047757923603058,9007200.0,0.050213633175157174,12.51363535300488,15.009949700332424,0.00892177048051307,0.0015601186912266392
