Date,Close,High,Low,Open,Volume,EMA,BB_Low,BB_High,MACD,ATR
1962-01-02,1.501486897468567,1.5185494259963526,1.501486897468567,1.5185494259963526,407940.0,1.501486897468567,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-03,1.514611840248108,1.514611840248108,1.5014869238215676,1.5014869238215676,305955.0,1.508377492427826,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-04,1.4995183944702148,1.5146120207005598,1.4988621583901856,1.5146120207005598,274575.0,1.5051244847681202,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-05,1.4699876308441162,1.4975498418466935,1.46736258822851,1.4975498418466935,384405.0,1.4949810183033385,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-08,1.4424248933792114,1.4686747261464368,1.4306126453846406,1.4686747261464368,572685.0,1.4822681389271075,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-09,1.4594885110855103,1.4778634273711895,1.4489885308665804,1.4489885308665804,517770.0,1.4774626779667677,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-10,1.4621129035949707,1.4686752660041569,1.4621129035949707,1.4621129035949707,313800.0,1.4745604155677645,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-11,1.4778629541397095,1.4778629541397095,1.4660504065297773,1.4660504065297773,337335.0,1.4751312759544881,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-12,1.4804884195327759,1.4909882036895998,1.4804884195327759,1.4804884195327759,462855.0,1.4759905879796007,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-15,1.4870504140853882,1.4903316940116604,1.4857378431979544,1.4857378431979544,266730.0,1.477656101959573,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-16,1.4713002443313599,1.4857375391902636,1.4713002443313599,1.4857375391902636,266730.0,1.47674916667938,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-17,1.4476768970489502,1.4647394495987103,1.443739573758543,1.4647394495987103,439320.0,1.4727887050340573,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-18,1.451612949371338,1.4660502441088021,1.451612949371338,1.451612949371338,392250.0,1.4700175603026666,11.208700068336718,41.22045477565602,0.01440807990886439,0.0
1962-01-19,1.4529249668121338,1.4555499109934869,1.4358626332436786,1.4516125929162866,423630.0,1.4678577016150565,11.208700068336718,41.22045477565602,0.01440807990886439,0.02015596099568037
1962-01-22,1.4502999782562256,1.467362409497454,1.4489875062057063,1.4529249223572638,290265.0,1.4657060368299406,11.208700068336718,41.22045477565602,0.01440807990886439,0.02002874258825661
1962-01-23,1.43586266040802,1.4516126203785933,1.4332377161770067,1.4496439122053333,392250.0,1.462146013288388,11.208700068336718,41.22045477565602,0.01440807990886439,0.019910611274923034
1962-01-24,1.443738341331482,1.443738341331482,1.4286447087987924,1.435863308693241,431475.0,1.4600017322378986,11.208700068336718,41.22045477565602,0.01440807990886439,0.0195665413647635
1962-01-25,1.4279890060424805,1.455551239691323,1.4253640594649486,1.4437389800924294,337335.0,1.456350215598001,11.208700068336718,41.22045477565602,0.01440807990886439,0.02032515842630714
1962-01-26,1.4207695722579956,1.4332381594060515,1.4201132378024395,1.4279881711256344,258885.0,1.4523667211649354,11.208700068336718,41.22045477565602,0.01440807990886439,0.019810855796114628
